segment_id,start_time,end_time,start_seconds,end_seconds,duration,text
702,"01:00:19,240","01:00:22,640",3619.24,3622.64,3.400000000000091,"Wir haben keine Gruppe, die auf dem Arbeitsmarkt so stark benachteiligt"
703,"01:00:22,800","01:00:28,800",3622.8,3628.8,6.0,ist wie Mütter von Kleinkindern.
704,"01:00:33,120","01:00:35,280",3633.12,3635.28,2.1600000000003092,"Wir müssten es eigentlich umdrehen, die Institutionen müssten so"
705,"01:00:35,400","01:00:38,360",3635.4,3638.36,2.9600000000000364,"aufgestellt werden, dass die Eltern sich darauf verlassen können, dass"
706,"01:00:38,480","01:00:43,080",3638.48,3643.08,4.599999999999909,die Institutionen das alleine regeln können.
707,"01:00:43,200","01:00:45,880",3643.2,3645.88,2.680000000000291,"Wenn man jetzt sagt, die Eltern sollen mehr Fernwartung übernehmen,"
708,"01:00:46,040","01:00:53,280",3646.04,3653.28,7.2400000000002365,"wie sollen wir dann die Müttererwerbsquote erhöhen,"
709,"01:00:55,400","01:01:02,400",3655.4,3662.4,7.0,wie sollen wir den Gender-Pay-Gap verringern?
710,"01:01:04,800","01:01:08,400",3664.8,3668.4,3.599999999999909,"Die Institutionen müssen aufgestellt werden, damit sie das machen können"
711,"01:01:08,520","01:01:14,400",3668.52,3674.4,5.880000000000109,was sie gerade auch machen.
712,"01:01:17,120","01:01:19,360",3677.12,3679.36,2.2400000000002365,Die biografische Zeit und die tägliche Zeit müssen Sie die Kinder
713,"01:01:19,480","01:01:23,280",3679.48,3683.28,3.800000000000182,"so sehr betreuen, dass sie ein normales Familienleben zum Teil"
714,"01:01:23,400","01:01:25,280",3683.4,3685.28,1.8800000000001091,ersetzen können.
715,"01:01:25,400","01:01:28,920",3685.4,3688.92,3.519999999999982,"ML: Wir müssen auch noch mal eine grundsätzliche Debatte führen,"
716,"01:01:29,040","01:01:34,920",3689.04,3694.92,5.880000000000109,gerade bei der Gewaltfrage.
717,"01:01:41,320","01:01:44,160",3701.32,3704.16,2.8399999999996908,"Wir debattieren häufig auf der Ebene, dass wir an die"
718,"01:01:44,240","01:01:50,640",3704.24,3710.64,6.400000000000091,Aggressionstrainings anbieten müssen usw.
719,"01:01:50,760","01:01:53,680",3710.76,3713.68,2.919999999999618,"Es kommen aber Menschen aus unterschiedlichen Vorstellungen, ich"
720,"01:01:53,840","01:02:00,640",3713.84,3720.64,6.799999999999727,"habe mich mit der Frage zuletzt beschäftigt,"
721,"01:02:01,000","01:02:03,880",3721.0,3723.88,2.880000000000109,"dass sich die Kirchen selbst zerlegen, wir brauchen also nicht"
722,"01:02:03,960","01:02:06,920",3723.96,3726.92,2.9600000000000364,"mehr Kirche, aber vielleicht mehr Christentum."
723,"01:02:07,040","01:02:14,120",3727.04,3734.12,7.079999999999927,"Das sagen und sogar Atheisten, Gregor Gysi etwa."
724,"01:02:16,040","01:02:22,720",3736.04,3742.72,6.679999999999836,Ich habe mich zuletzt damit beschäftigt.
725,"01:02:27,080","01:02:35,520",3747.08,3755.52,8.440000000000055,"Ich habe auch kürzlich das Buch ""der Sinn des Lebens"" geschriebenen."
726,"01:02:35,840","01:02:39,920",3755.84,3759.92,4.079999999999927,"Anhand der Kunst, Kunst, Musik, solche Dinge müssen in der Schule"
727,"01:02:40,080","01:02:43,600",3760.08,3763.6,3.519999999999982,gefördert werden.
728,"01:02:43,720","01:02:47,280",3763.72,3767.28,3.5600000000004,"Ich denke, Kunst ist ein Weg, über kulturelle Grenzen und über"
729,"01:02:47,400","01:02:49,320",3767.4,3769.32,1.9200000000000728,Meinungsgrenzen hinweg
730,"01:02:49,440","01:02:55,280",3769.44,3775.28,5.8400000000001455,"zu spüren, was human ist."
731,"01:02:55,960","01:03:00,200",3775.96,3780.2,4.239999999999782,Ich habe in Rom gelebt und in diesem Buch die großen Kunstwerke Roms
732,"01:03:00,320","01:03:02,640",3780.32,3782.64,2.319999999999709,dargestellt.
733,"01:03:02,760","01:03:10,920",3782.76,3790.92,8.159999999999854,Die Künstler haben die Kunst für alle normalen Menschen gemacht.
734,"01:03:11,520","01:03:17,680",3791.52,3797.68,6.1599999999998545,Kunst ist nun keine Spezialfrage.
735,"01:03:19,240","01:03:23,280",3799.24,3803.28,4.040000000000418,"Die Künstler haben das für jeden gemacht, und das zu vermitteln,"
736,"01:03:23,400","01:03:28,280",3803.4,3808.28,4.880000000000109,darum ging es mir.
737,"01:03:28,400","01:03:32,800",3808.4,3812.8,4.400000000000091,"Ich habe viele Diskussionen über das Buch geführt, mit Christen, mit"
738,"01:03:32,920","01:03:38,240",3812.92,3818.24,5.319999999999709,Atheisten.
739,"01:03:38,400","01:03:44,520",3818.4,3824.52,6.119999999999891,"Ich glaube wenn jemand die Werke von Michelangelo sieht,"
740,"01:03:44,640","01:03:52,560",3824.64,3832.56,7.920000000000073,"bleibt er vielleicht Atheist, aber er kann die Aussage sehen."
741,"01:03:55,200","01:04:03,840",3835.2,3843.84,8.640000000000327,"Eine Frau die ich sehr respektiere, die auch ein Buch geschrieben hat,"
742,"01:04:10,600","01:04:14,600",3850.6,3854.6,4.0,"hat geschrieben, dass sie in Tränen ausbrach als die Pietas von"
743,"01:04:14,720","01:04:21,520",3854.72,3861.52,6.800000000000182,"Michelangelo sah, weil sie so ergriffen war."
744,"01:04:31,040","01:04:33,960",3871.04,3873.96,2.9200000000000728,"Ich habe gesehen, dass Polarisierung häufig"
745,"01:04:34,080","01:04:40,040",3874.08,3880.04,5.960000000000036,über Worte und Texte geschieht.
746,"01:04:41,000","01:04:43,840",3881.0,3883.84,2.8400000000001455,"Meine Sorge ist, dass die christliche Grundauffassung, dass"
747,"01:04:43,960","01:04:50,800",3883.96,3890.8,6.8400000000001455,jeder Mensch eine eigene Würde hat wegfällt.
748,"01:04:53,560","01:04:56,640",3893.56,3896.64,3.0799999999999272,"Als wir noch Germanen und keine Christen waren, da konnte man"
749,"01:04:56,760","01:05:03,240",3896.76,3903.24,6.479999999999563,Menschen andere Stämme jagen wie Tiere.
750,"01:05:06,520","01:05:10,280",3906.52,3910.28,3.7600000000002183,"Es gibt da Geschichten, dass Kinder andere Kinder getötet haben und die"
751,"01:05:10,440","01:05:14,080",3910.44,3914.08,3.6399999999998727,Eltern begeistert waren.
752,"01:05:14,200","01:05:17,920",3914.2,3917.92,3.7200000000002547,"Dann kam das Christentum und hat die Leute gelehrt, dass jeder Mensch"
753,"01:05:18,040","01:05:19,880",3918.04,3919.88,1.8400000000001455,eine eigene Würde hat.
754,"01:05:20,040","01:05:26,360",3920.04,3926.36,6.320000000000164,Das prägt unsere eigene Gesellschaft.
755,"01:05:26,680","01:05:34,080",3926.68,3934.08,7.400000000000091,"Etwa bei Putin kann man sehen, dass das nicht gilt."
756,"01:05:36,120","01:05:40,040",3936.12,3940.04,3.9200000000000728,"Er verbirgt nicht, welche Gewalt er ausübt oder ausüben lässt, er will"
757,"01:05:40,200","01:05:43,720",3940.2,3943.72,3.519999999999982,dass das gesehen wird.
758,"01:05:43,880","01:05:50,240",3943.88,3950.24,6.359999999999673,"Donald Trump macht das auch, unblutig,"
759,"01:05:52,560","01:05:59,560",3952.56,3959.56,7.0,aber rhetorisch nutzt er die gleichen Motive.
760,"01:06:00,120","01:06:04,120",3960.12,3964.12,4.0,"Die Grundwerte unserer Gesellschaft, dafür müssen wir wieder"
761,"01:06:04,280","01:06:08,200",3964.28,3968.2,3.919999999999618,sensibilisieren.
762,"01:06:08,360","01:06:15,480",3968.36,3975.48,7.119999999999891,Sie schlagen gerade einen großen Bogen Herr Lütz.
763,"01:06:17,600","01:06:21,480",3977.6,3981.48,3.880000000000109,"Da möchte ich gerne mal fragen, ist es die Frage der Wertevermittlung"
764,"01:06:21,600","01:06:24,280",3981.6,3984.28,2.680000000000291,"und der Inspiration,"
765,"01:06:24,400","01:06:28,040",3984.4,3988.04,3.6399999999998727,"die Rückkehr der starken Männer, dass Männerbild, das gerade in die"
766,"01:06:28,200","01:06:30,040",3988.2,3990.04,1.8400000000001455,Gesellschaft zurückkommt.
767,"01:06:30,200","01:06:34,640",3990.2,3994.64,4.440000000000055,Und damit eine Abwertung von Frauen?
768,"01:06:34,800","01:06:41,400",3994.8,4001.4,6.599999999999909,"Das schreiben Sie ja auch in ihrem Brief,"
769,"01:06:47,320","01:06:50,240",4007.32,4010.24,2.919999999999618,"glauben Sie, dass wir da eine Aufgabe haben, haben wir Probleme,"
770,"01:06:50,360","01:06:57,160",4010.36,4017.16,6.799999999999727,"die Werte, die uns ausmachen, zu vermitteln?"
771,"01:07:02,480","01:07:06,320",4022.48,4026.32,3.8400000000001455,"Da haben wir ein schwieriges Männerbild, ich möchte nicht"
772,"01:07:06,440","01:07:09,080",4026.44,4029.08,2.6399999999998727,"""Pascha"" sagen."
773,"01:07:09,240","01:07:15,080",4029.24,4035.08,5.8400000000001455,KP: Über Leitkultur.
774,"01:07:21,920","01:07:24,200",4041.92,4044.2,2.2799999999997453,"Als sich der Pulverdampf dieses Wortes verzogen hatte, daher wurde"
775,"01:07:24,320","01:07:28,600",4044.32,4048.6,4.279999999999745,"ja gesagt, wir müssen darüber reden, über diesen Begriff und diese"
776,"01:07:28,720","01:07:32,960",4048.72,4052.96,4.2400000000002365,Mentalität.
777,"01:07:33,080","01:07:36,000",4053.08,4056.0,2.9200000000000728,"AE: Dann reden wir darüber, natürlich hat das etwas mit anderen"
778,"01:07:36,360","01:07:40,520",4056.36,4060.52,4.1599999999998545,Kulturen und anderen Männerbildern zu tun.
779,"01:07:41,120","01:07:45,640",4061.12,4065.64,4.519999999999982,Sie saßen ja in dieser Sendung sogar neben Herr Merz.
780,"01:07:45,800","01:07:51,640",4065.8,4071.64,5.839999999999691,Richtig.
781,"01:07:58,760","01:08:01,000",4078.76,4081.0,2.2399999999997817,"Die Studie sieht, dass weltweit junge Männer konservativer werden"
782,"01:08:01,160","01:08:05,520",4081.16,4085.52,4.360000000000127,"und junge Frauen liberaler, das hat gar nichts mit Migrationshintergrund"
783,"01:08:05,640","01:08:07,880",4085.64,4087.88,2.2400000000002365,zu tun.
784,"01:08:08,040","01:08:11,480",4088.04,4091.48,3.4400000000000546,"Wir sehen, dass durch die Geschlechterorientierung sich sehr"
785,"01:08:11,600","01:08:17,160",4091.6,4097.16,5.559999999999945,sehr viel verschoben hat.
786,"01:08:17,280","01:08:20,760",4097.28,4100.76,3.480000000000473,"Man könnte auch härter formulieren, dass die jungen Männer einen"
787,"01:08:20,920","01:08:26,760",4100.92,4106.76,5.8400000000001455,Privilegienverlust spüren.
788,"01:08:29,560","01:08:32,160",4109.56,4112.16,2.5999999999994543,"Wir sehen aber auch, dass die Werte bei jungen Männern und jungen"
789,"01:08:32,320","01:08:35,120",4112.32,4115.12,2.800000000000182,"Frauen, mit und ohne Migrationshintergrund,"
790,"01:08:35,240","01:08:37,120",4115.24,4117.12,1.8800000000001091,auseinandergehen.
791,"01:08:37,240","01:08:44,920",4117.24,4124.92,7.680000000000291,"Das ist eine Entwicklung, damit müssen wir auch arbeiten."
792,"01:08:47,840","01:08:51,760",4127.84,4131.76,3.9200000000000728,"Nicht als Unterrichtsfach, aber das muss auf jeden Fall betrachtet und"
793,"01:08:51,920","01:08:57,200",4131.92,4137.2,5.279999999999745,bearbeitet werden.
794,"01:08:57,360","01:09:05,360",4137.36,4145.36,8.0,"Nicht im Religionsunterricht, aber gerne in anderen Konzepten."
795,"01:09:15,840","01:09:18,640",4155.84,4158.64,2.800000000000182,"Es gibt sehr viele Konfessionen in diesen Klassen, in verschiedenen"
796,"01:09:18,760","01:09:24,320",4158.76,4164.32,5.559999999999491,"Ausprägungen, von kaum religiös bis streng religiös."
797,"01:09:24,480","01:09:28,040",4164.48,4168.04,3.5600000000004,"Da gibt es eine extreme Bandbreite, wie diese Religionen in diesen"
798,"01:09:28,200","01:09:32,000",4168.2,4172.0,3.800000000000182,Klassen ausgelebt werden.
799,"01:09:32,160","01:09:40,200",4172.16,4180.2,8.039999999999964,"Da haben wir auf jeden Fall gute Gründe, dies zu thematisieren."
800,"01:09:41,520","01:09:45,240",4181.52,4185.24,3.719999999999345,"Wir müssen darüber sprechen, dass unser gemeinsames, nicht nur der"
801,"01:09:45,360","01:09:47,800",4185.36,4187.8,2.4400000000005093,"Vergangenheit liegendes,"
802,"01:09:47,960","01:09:54,000",4187.96,4194.0,6.039999999999964,sondern heutiges gemeinsames ist.
803,"01:09:59,360","01:10:02,480",4199.36,4202.48,3.119999999999891,"ML: Dabei ist es wichtig, dass wir nicht bei den Kindern ansetzen"
804,"01:10:02,640","01:10:09,120",4202.64,4209.12,6.479999999999563,sondern das den Eltern schon beibringen.
805,"01:10:09,240","01:10:13,760",4209.24,4213.76,4.520000000000437,"Wenn man sieht, dass die Eltern sich nicht daran halten, wenn der Vater"
806,"01:10:13,920","01:10:18,120",4213.92,4218.12,4.199999999999818,"ein solches Männerbild vorlebt,"
807,"01:10:18,280","01:10:22,640",4218.28,4222.64,4.360000000000582,"kann man den Kindern in der Schule alles erzählen, und erreicht sie"
808,"01:10:22,800","01:10:28,680",4222.8,4228.68,5.880000000000109,nicht.
809,"01:10:30,040","01:10:33,400",4230.04,4233.4,3.3599999999996726,"Wir müssen diese Frage nach dem Sinn des Lebens als grundlegende, nicht"
810,"01:10:33,560","01:10:35,680",4233.56,4235.68,2.119999999999891,nur als kirchliche Debatte führen.
811,"01:10:35,800","01:10:42,120",4235.8,4242.12,6.319999999999709,Diese Frage stellt sich jeder Mensch.
812,"01:10:47,720","01:10:56,440",4247.72,4256.44,8.719999999999345,Es gibt viele Bücher von endlichen Gurus die da ihre Positionen zeigen.
813,"01:10:59,840","01:11:03,480",4259.84,4263.48,3.639999999999418,"Der christliche Satz ""Tut gutes euren Feinden"""
814,"01:11:03,640","01:11:09,480",4263.64,4269.48,5.839999999999236,"der ergibt keinen Sinn,"
815,"01:11:11,200","01:11:14,920",4271.2,4274.92,3.7200000000002547,"das ist eine christliche Position, den sie sehen etwa die Germanen oder"
816,"01:11:15,040","01:11:20,480",4275.04,4280.48,5.4399999999996,auch Putin so nicht ein.
817,"01:11:20,600","01:11:27,960",4280.6,4287.96,7.359999999999673,Wie mir einmal ein Holocaust Überlebender gesagt hat
818,"01:11:30,920","01:11:37,080",4290.92,4297.08,6.1599999999998545,"""Liebe deinen Nächsten"" wird immer zu kurz zitiert,"
819,"01:11:37,200","01:11:41,600",4297.2,4301.6,4.400000000000546,"es geht darum ihn zu leben lieben, weil er auch von Gott geschaffen"
820,"01:11:41,760","01:11:47,600",4301.76,4307.6,5.8400000000001455,ist.
821,"01:11:52,840","01:11:55,080",4312.84,4315.08,2.2399999999997817,"Es ist nicht der Punkt, welchen Glauben man hat, aber in der Kunst"
822,"01:11:55,200","01:11:58,080",4315.2,4318.08,2.880000000000109,"kann man Humanität erleben, und Orte wo man Humanität erlebt, das sollte"
823,"01:11:58,200","01:12:01,720",4318.2,4321.72,3.5200000000004366,nicht nur die Schule sein sondern auch zu Hause.
824,"01:12:01,880","01:12:07,800",4321.88,4327.8,5.920000000000073,"AE: Keine Gegenrede, aber ich möchte mal die Perspektive wechseln."
825,"01:12:07,960","01:12:12,240",4327.96,4332.24,4.279999999999745,"Stellen Sie sich mal vor, Sie sind eines dieser Kinder."
826,"01:12:12,360","01:12:18,360",4332.36,4338.36,6.0,Was erleben Sie von Deutschland?
827,"01:12:27,040","01:12:32,400",4347.04,4352.4,5.359999999999673,"Sie erleben von Deutschland Diversität, sprachliche Vielfalt,"
828,"01:12:32,520","01:12:38,400",4352.52,4358.4,5.8799999999992,"oft Armutskonzentration,"
829,"01:12:42,080","01:12:44,640",4362.08,4364.64,2.5600000000004,aber die Erfahrungswelt von Kindern in Grundschulen oder weiterführenden
830,"01:12:44,800","01:12:52,360",4364.8,4372.36,7.559999999999491,"Schulen, die erleben ein anderes Deutschland, das ist unsere Zukunft."
831,"01:12:52,400","01:12:59,680",4372.4,4379.68,7.280000000000655,"Deshalb ist es wichtig, diese Themen zu bearbeiten, denn dort ist diese"
832,"01:12:59,880","01:13:03,120",4379.88,4383.12,3.2399999999997817,Diversität so groß und diese Diversität wird in 10-20 Jahren die
833,"01:13:03,240","01:13:05,240",4383.24,4385.24,2.0,Diversität der Erwachsenen sein.
834,"01:13:05,400","01:13:10,800",4385.4,4390.8,5.400000000000546,ML: Oder könnte doch Kunst und Musik ein Mittel sein.
835,"01:13:10,920","01:13:19,040",4390.92,4399.04,8.11999999999989,AE: Ja alles was uns zur Verfügung steht sollte ein Mittel sein.
836,"01:13:22,760","01:13:25,480",4402.76,4405.48,2.719999999999345,"KP: Aber es ist ja unbestritten, dass kulturelle Bildung ein Vehikel"
837,"01:13:25,640","01:13:29,280",4405.64,4409.28,3.639999999999418,ist um Menschen verschiedener Herkunft zusammenzubringen.
838,"01:13:29,440","01:13:35,400",4409.44,4415.4,5.960000000000036,Deshalb haben wir etwa Darstellendes Spiel als Fach eingeführt.
839,"01:13:35,560","01:13:39,920",4415.56,4419.92,4.359999999999673,"Sport ist auch noch nicht gefallen, das halte ich für mindestens genauso"
840,"01:13:40,080","01:13:41,920",4420.08,4421.92,1.8400000000001455,wichtig.
841,"01:13:42,080","01:13:46,000",4422.08,4426.0,3.9200000000000728,ML: Dagegen habe ich mal ein Buch geschrieben.
842,"01:13:46,120","01:13:52,000",4426.12,4432.0,5.880000000000109,KP: Das ist schön.
843,"01:13:52,200","01:13:58,880",4432.2,4438.88,6.680000000000291,"Aber gemeinsame Spielen, Spielregeln, das ist auch wichtig."
844,"01:13:59,040","01:14:05,880",4439.04,4445.88,6.8400000000001455,Ich möchte auch noch mal einen Bogen spannen.
845,"01:14:06,040","01:14:11,760",4446.04,4451.76,5.720000000000255,"Es geht ja vor allem darum, was verbindet uns als Gesellschaft."
846,"01:14:11,920","01:14:16,080",4451.92,4456.08,4.1599999999998545,"Wir haben sehr lange gescheut zu sagen, was uns als Gesellschaft"
847,"01:14:16,240","01:14:19,080",4456.24,4459.08,2.8400000000001455,ausmacht.
848,"01:14:19,240","01:14:24,600",4459.24,4464.6,5.360000000000582,"Jetzt beginnen wir erst,"
849,"01:14:24,760","01:14:26,640",4464.76,4466.64,1.8800000000001091,die Freiheit und die Errungenschaften dieser
850,"01:14:26,800","01:14:34,360",4466.8,4474.36,7.559999999999491,freiheitlichen Gesellschaft zu erkennen und verteidigen zu wollen.
851,"01:14:34,520","01:14:37,040",4474.52,4477.04,2.519999999999527,"Wir müssen jungen Menschen klarmachen und dafür werben, dass"
852,"01:14:37,160","01:14:43,040",4477.16,4483.04,5.880000000000109,man in einer freiheitlichen Gesellschaft besser lebt.
853,"01:14:43,200","01:14:47,640",4483.2,4487.64,4.440000000000509,"Wir müssen ihnen klarmachen, wie wichtig es ist und wie toll es ist,"
854,"01:14:47,840","01:14:49,640",4487.84,4489.64,1.800000000000182,in einem
855,"01:14:49,800","01:14:55,640",4489.8,4495.64,5.8400000000001455,"Land zu leben,"
856,"01:15:00,160","01:15:03,800",4500.16,4503.8,3.6400000000003274,das seit 75 Jahren eine freiheitliche Gesellschaft hat.
857,"01:15:23,200","01:15:25,240",4523.2,4525.24,2.0399999999999636,Der Umgang mit persönlichen Lebensentscheidungen ist auch
858,"01:15:25,400","01:15:29,200",4525.4,4529.2,3.800000000000182,wichtig. Wir profitieren als Gesellschaft davon dass wir offen
859,"01:15:29,320","01:15:34,320",4529.32,4534.32,5.0,für Religion sind.
860,"01:15:34,480","01:15:38,360",4534.48,4538.36,3.880000000000109,Wir haben heute viel gelernt.
861,"01:15:38,320","01:15:42,240",4538.32,4542.24,3.9200000000000728,"Wir sind am Dienstag wieder für Sie da, bis dahin Tschüss."
